Id,have_youMentalHealthBenefits,Country,Mental_Consequences,isCompany_Technical,discuss_Family,isConsequenceSerious,Age,isSelfEmployed,have_you_PhysicalHealthConversations,isAnonymous,have_you_MentalHealthConversations,have_you_seeked_MentalHealthHelp,feel_Recovering,isPart_of_MentalHealthProgram,know_you_MentalCareOptions,isMental_asGoodas_Physical,isMentalIllness_family,discuss_Peers,iswork_disturbed,Physical_Consequences,istreatment_required,Additional_Data,isWork_Remote,Approx_Acquaintances,Gender
718,No,7,No,1,Yes,0,29,0,Maybe,Don't know,No,No,Very easy,No,No,Yes,1,Some of them,,No,0,,0,6-25,Male
946,Yes,1,No,0,Some of them,0,45,0,No,Don't know,No,Yes,Don't know,Yes,Yes,Yes,0,Some of them,,No,0,,0,More than 1000,Male
96,Don't know,1,Maybe,1,No,0,24,0,Maybe,Don't know,No,Don't know,Somewhat easy,No,Not sure,Don't know,1,Some of them,Rarely,Maybe,0,,0,26-100,Male
883,Yes,1,No,1,Yes,0,36,1,Yes,Don't know,Yes,Don't know,Somewhat difficult,No,No,Yes,0,Some of them,Never,No,0,,0,1-5,male
635,No,11,No,1,Some of them,0,28,0,Yes,Don't know,Yes,No,Somewhat easy,No,No,Don't know,0,Some of them,Never,No,0,,0,26-100,male
738,No,3,Maybe,1,Some of them,0,27,0,Yes,Yes,No,Yes,Don't know,No,No,Yes,0,Yes,,No,0,,0,6-25,Male
499,Don't know,7,No,1,Some of them,0,34,0,Maybe,Don't know,No,Don't know,Somewhat easy,Don't know,Not sure,Yes,0,Some of them,Rarely,No,0,-,0,6-25,Male
74,Don't know,1,Maybe,1,Some of them,0,33,0,Maybe,Don't know,No,Don't know,Don't know,Yes,Not sure,Yes,0,Some of them,Never,No,0,,0,More than 1000,Male
89,Don't know,1,No,1,Some of them,0,32,0,No,Don't know,No,Don't know,Don't know,No,No,Don't know,0,Some of them,,No,0,,0,500-1000,M
1176,Yes,1,Maybe,1,No,0,26,0,Maybe,Don't know,No,No,Don't know,No,No,No,1,No,Rarely,Maybe,1,,0,100-500,Female
691,No,7,No,1,Yes,0,29,0,Maybe,Yes,No,No,Somewhat easy,No,No,Yes,0,Yes,Never,No,0,,1,1-5,M
1243,Yes,1,No,1,Yes,0,43,0,No,Don't know,No,Yes,Don't know,No,Yes,Don't know,1,Some of them,Rarely,No,1,,1,More than 1000,f
0,Yes,1,No,1,Yes,0,37,,Maybe,Yes,No,Yes,Somewhat easy,No,Not sure,Yes,0,Some of them,Often,No,1,,0,6-25,Female
558,No,7,No,1,Yes,0,22,0,Yes,Don't know,Maybe,Don't know,Somewhat easy,No,Not sure,Yes,1,Some of them,Sometimes,No,1,,1,6-25,Male
683,Yes,2,No,0,Yes,0,29,0,Maybe,Yes,No,Don't know,Somewhat easy,Yes,Yes,Don't know,0,No,Rarely,No,1,,1,More than 1000,female
392,Don't know,1,Yes,1,No,0,31,0,No,Don't know,No,Don't know,Somewhat easy,No,No,Don't know,0,Some of them,Never,No,0,,0,More than 1000,Male
476,No,11,Yes,1,No,1,27,0,No,Don't know,No,No,Somewhat difficult,No,Not sure,No,1,Some of them,Sometimes,Maybe,1,,0,6-25,Male
1112,No,11,Maybe,1,No,0,37,0,Yes,Don't know,Maybe,No,Don't know,No,Not sure,Don't know,0,Some of them,,No,0,,1,6-25,male
519,No,3,Maybe,1,Yes,0,34,0,No,Yes,No,No,Very easy,No,Yes,No,1,Yes,Often,Maybe,1,,0,26-100,Male
107,No,14,Maybe,1,Yes,1,28,0,No,No,No,No,Don't know,No,No,Don't know,1,Yes,Rarely,No,1,,0,6-25,Male
347,Don't know,1,No,1,Yes,0,54,0,No,Don't know,No,Yes,Don't know,Yes,No,Don't know,1,No,Never,No,1,,0,More than 1000,M
1058,Yes,2,Maybe,1,No,0,31,0,Maybe,Don't know,No,Don't know,Don't know,Don't know,Not sure,Don't know,1,Some of them,Often,No,1,,0,More than 1000,Male 
1110,Yes,38,No,1,Yes,0,33,0,Maybe,Yes,Maybe,Don't know,Very easy,No,Yes,Yes,1,Some of them,Sometimes,No,1,,1,6-25,male
223,No,1,Yes,1,Some of them,0,28,0,No,Yes,No,No,Very difficult,No,Yes,No,0,No,Sometimes,No,1,,0,More than 1000,Male
961,No,11,No,1,Yes,0,25,1,Yes,Yes,Yes,No,Somewhat easy,No,Yes,Yes,0,Some of them,Sometimes,No,0,,1,6-25,male
327,Don't know,1,No,1,Yes,0,25,0,No,Don't know,No,Yes,Don't know,Don't know,Not sure,Yes,1,Yes,Sometimes,No,1,,0,More than 1000,Male
102,Don't know,1,No,1,Yes,0,25,0,No,Don't know,No,Don't know,Very easy,Don't know,No,Don't know,1,Some of them,,No,0,,0,26-100,Male
1126,Don't know,1,No,1,Some of them,0,20,0,Maybe,Don't know,Maybe,Don't know,Don't know,Don't know,Not sure,Don't know,0,Some of them,Sometimes,No,1,,1,26-100,female
620,Don't know,11,No,1,Some of them,0,24,0,Maybe,Don't know,No,No,Somewhat easy,No,No,Don't know,1,Some of them,Sometimes,No,0,We don't fucking talk about it ever.,0,100-500,m
475,Yes,1,Maybe,1,No,0,57,0,Maybe,Don't know,No,Yes,Don't know,Yes,Not sure,Don't know,0,No,Sometimes,Maybe,1,,0,More than 1000,Male
213,Don't know,1,Yes,1,Some of them,1,32,0,Maybe,No,No,No,Don't know,No,No,No,1,Some of them,Sometimes,Maybe,1,,0,6-25,F
707,Don't know,1,No,1,Yes,0,32,1,Yes,Don't know,Yes,Don't know,Very easy,Don't know,Not sure,Don't know,0,Yes,Sometimes,No,1,,1,1-5,Male
135,No,3,Yes,0,No,0,39,0,No,Don't know,No,No,Don't know,No,No,Don't know,0,No,Never,Maybe,0,,0,26-100,M
246,Don't know,1,Maybe,0,No,0,21,0,Maybe,Don't know,No,Don't know,Don't know,No,No,Don't know,0,No,Often,No,1,,0,6-25,Male
1240,Don't know,11,No,1,No,0,31,0,No,Yes,No,No,Somewhat easy,No,No,Don't know,1,Some of them,Sometimes,No,1,,0,100-500,male
1000,Yes,1,No,1,Yes,0,25,0,Maybe,Yes,Maybe,Don't know,Somewhat easy,No,Yes,Don't know,1,Yes,Often,No,1,,1,6-25,Male
1130,Yes,1,Yes,0,Some of them,0,42,0,Yes,Don't know,No,No,Don't know,No,Yes,No,1,Some of them,Sometimes,No,1,,0,26-100,F
960,Don't know,3,No,1,Yes,0,32,0,Maybe,Don't know,No,No,Very easy,No,No,No,0,No,,No,0,,0,6-25,Male
1053,Don't know,1,No,1,Some of them,0,36,0,No,Don't know,No,Don't know,Very easy,Don't know,Not sure,Don't know,0,Some of them,Never,No,0,,1,1-5,Male
933,No,1,Yes,1,Some of them,0,38,0,Maybe,Don't know,No,No,Very difficult,No,Not sure,No,1,No,Sometimes,Yes,1,* Small family business - YMMV.,0,100-500,Male
914,Yes,2,No,1,Yes,0,25,0,No,Yes,No,No,Somewhat easy,No,Yes,Don't know,1,Some of them,Sometimes,No,1,,0,6-25,Female
365,Don't know,1,Maybe,1,No,0,28,0,No,Don't know,No,Don't know,Somewhat difficult,No,Not sure,No,1,No,Sometimes,Maybe,1,,0,More than 1000,Male
248,No,1,Maybe,1,Yes,0,32,0,Yes,Don't know,No,No,Don't know,No,No,Don't know,1,Yes,Sometimes,No,1,,1,1-5,M
736,Yes,1,No,0,Yes,0,43,0,Maybe,Yes,No,Yes,Don't know,Don't know,Yes,Don't know,0,Some of them,,No,0,,0,More than 1000,male
26,Don't know,1,Maybe,1,No,0,33,0,No,Don't know,No,Don't know,Don't know,No,Not sure,Don't know,0,Some of them,,Maybe,0,,0,1-5,male
1027,Don't know,1,No,1,Yes,0,19,0,Maybe,Don't know,Maybe,No,Don't know,No,Not sure,Don't know,0,Some of them,Sometimes,No,0,,0,1-5,Male
417,No,19,No,1,Yes,0,23,0,Maybe,Don't know,Maybe,No,Don't know,No,No,No,0,Some of them,,No,0,,0,6-25,Male
844,Yes,1,No,0,Some of them,0,33,0,No,Yes,No,No,Somewhat difficult,No,No,Don't know,1,Some of them,,No,0,,0,26-100,male
680,No,4,Maybe,1,Some of them,1,33,0,Maybe,Don't know,No,No,Somewhat easy,No,No,Don't know,0,Some of them,Rarely,No,1,,1,26-100,male
837,Don't know,1,Yes,1,No,0,47,0,No,Don't know,No,Don't know,Very difficult,No,No,No,0,No,,Yes,0,,1,100-500,F
3,No,3,Yes,1,No,1,31,,Maybe,No,Maybe,No,Somewhat difficult,No,Yes,No,1,Some of them,Often,Yes,1,,0,26-100,Male
134,Don't know,2,No,1,Yes,0,24,0,Yes,Don't know,Maybe,No,Don't know,No,No,Don't know,0,Some of them,Never,No,1,,0,26-100,Male
355,No,1,No,0,No,0,31,0,No,Yes,No,Don't know,Don't know,No,Yes,No,0,Some of them,Sometimes,No,1,,0,500-1000,Male
292,Yes,1,Maybe,1,Some of them,0,45,0,Maybe,Yes,No,Don't know,Don't know,Don't know,Yes,Don't know,1,Some of them,Sometimes,No,1,,0,More than 1000,male
698,Don't know,5,Maybe,1,No,0,31,0,No,Don't know,No,Don't know,Don't know,No,No,Yes,0,Some of them,,Maybe,0,,0,500-1000,male
1091,Yes,1,Maybe,0,Some of them,0,43,0,Maybe,Don't know,No,Don't know,Somewhat easy,No,Yes,No,1,Some of them,Never,No,0,,0,100-500,male
1185,Don't know,1,No,0,Yes,0,27,0,No,Don't know,No,Don't know,Don't know,Don't know,Not sure,Yes,0,Some of them,Never,No,0,,0,100-500,femail
1211,Don't know,18,Yes,1,Some of them,1,45,0,No,Don't know,No,No,Don't know,No,Not sure,No,0,Yes,Never,No,0,,1,More than 1000,male
1227,Yes,18,Maybe,1,Some of them,0,32,0,No,Yes,No,Yes,Don't know,Don't know,Yes,Don't know,1,Some of them,Never,No,0,,0,More than 1000,Female
1168,No,23,Yes,1,No,0,26,0,Maybe,No,No,No,Very difficult,No,No,Yes,0,No,Often,No,0,,0,6-25,Male
228,Yes,1,Maybe,1,No,0,24,0,Maybe,Don't know,Maybe,Don't know,Very easy,No,Not sure,Yes,0,Some of them,Never,No,0,,0,6-25,Male
643,Yes,1,Yes,1,No,1,57,0,Maybe,Yes,No,Yes,Somewhat difficult,No,Yes,Don't know,0,No,Never,Maybe,0,,0,26-100,Male
225,Don't know,1,No,1,Yes,0,24,0,Yes,Yes,Maybe,No,Very easy,Don't know,No,Yes,0,Yes,,No,0,Would you bring up a mental health issue with a potential employer in an interview?Poignant.,0,1-5,M
226,No,1,No,1,Yes,0,32,0,Maybe,Don't know,No,No,Very difficult,No,Yes,Yes,0,Some of them,Rarely,No,0,,1,1-5,male
369,Don't know,3,Yes,0,No,0,21,0,Maybe,No,No,No,Very easy,No,Not sure,No,0,Some of them,Sometimes,No,1,,0,6-25,Male
1026,Yes,1,Maybe,1,Yes,0,25,0,No,Don't know,Maybe,Yes,Don't know,Yes,Yes,Yes,0,Some of them,Never,No,0,,0,More than 1000,female
339,Yes,1,No,1,Yes,0,29,0,Maybe,Yes,No,Yes,Very easy,Yes,Yes,Yes,0,Some of them,,No,0,I think a lot of our policy is based on a situation that occurred in the past 5 years. A very public mental illness happened with a coworker that unfortunately ended negatively. It was definitely a catalyst to talking about our options but the overall sentiment of it being OK to take time off talk with your supervisors etc. has always been there. It's a great company.,0,26-100,male
419,No,1,Yes,1,No,1,55,0,No,Don't know,No,Don't know,Don't know,No,Yes,No,1,No,Sometimes,Maybe,1,,1,1-5,M
1078,Yes,1,Yes,1,No,0,37,0,Maybe,Don't know,No,Don't know,Don't know,No,Yes,Don't know,1,No,Sometimes,Maybe,1,If a man in tech is afraid of speaking up about these things it is even worse for women in tech who are already fearful of and fighting against the stigma of incompetence.  On the other hand if a female in tech does not commiserate with her male coworkers on mental health problems she will no longer be seen as a team player. It is really a catch-22 for women in STEM.,1,26-100,female
603,No,1,No,0,Yes,0,30,1,No,Yes,No,Yes,Somewhat difficult,No,Yes,Yes,1,Yes,Often,No,1,Because I'm self-employed and the only person in my organization I would have liked a not applicable option. I don't want my answers to be misleading.,1,1-5,cis-female/femme
1133,No,27,Yes,1,No,1,27,0,Maybe,No,No,Yes,Somewhat difficult,No,Yes,No,0,No,Rarely,No,0,,0,26-100,M
265,No,1,No,1,Yes,0,32,0,Maybe,Don't know,No,Don't know,Very easy,No,Yes,Don't know,0,Some of them,,No,0,,0,6-25,male
454,Don't know,1,Yes,1,No,0,27,0,Yes,Don't know,No,Don't know,Don't know,No,Not sure,Don't know,1,No,Sometimes,No,1,,0,100-500,Male
63,No,5,Yes,1,No,1,26,0,No,Don't know,No,No,Very easy,No,No,No,0,No,,No,0,,0,26-100,Male
1147,No,3,Maybe,0,Yes,0,39,0,Maybe,Yes,Maybe,No,Very easy,No,No,Yes,1,Some of them,Sometimes,Maybe,1,Despite the impression that several 'no' responses might give my employer has been very supportive. But then I work in health care.,0,More than 1000,M
360,No,1,Maybe,1,Some of them,0,33,0,No,Don't know,No,No,Somewhat difficult,No,No,Don't know,0,Some of them,,No,0,,0,6-25,Femake
237,No,3,No,1,Yes,1,34,0,Yes,Yes,No,No,Somewhat difficult,No,No,No,1,Some of them,,No,0,,0,6-25,Male
650,Don't know,1,No,0,Some of them,0,39,0,Maybe,Don't know,No,Yes,Don't know,Yes,No,Don't know,0,Some of them,Rarely,No,0,I mostly suffer from social anxiety which keeps me from attending conferences. In my small dev group a big problem is a supervisor who's a workaholic and will never say no when asked to do something so he's doing the job of at least two ppl (poorly) and working crazy hours setting the tone for the test of us that work/life balance isn't important.,1,More than 1000,M
112,Yes,1,No,1,Yes,0,45,0,Yes,Yes,Yes,Yes,Very easy,No,Yes,Yes,1,Yes,Rarely,No,1,,1,6-25,male
965,No,3,Yes,1,Some of them,1,33,1,Maybe,No,No,No,Very difficult,No,Yes,No,1,Some of them,Sometimes,Maybe,1,,1,1-5,Male
1045,Yes,2,Maybe,1,No,0,26,0,Maybe,Yes,No,No,Don't know,No,Not sure,Don't know,1,Some of them,Sometimes,No,1,,0,100-500,Female
532,No,34,Yes,1,No,0,27,1,Maybe,No,No,No,Very difficult,No,No,No,1,No,Sometimes,Maybe,0,,1,1-5,female
577,Don't know,1,No,1,Yes,0,33,0,No,Yes,No,No,Very easy,No,Not sure,Yes,1,Some of them,Sometimes,No,0,,1,6-25,M
810,Don't know,3,Maybe,1,No,0,29,0,Maybe,Don't know,No,No,Don't know,No,No,Don't know,0,Some of them,Never,No,0,,0,6-25,Male
126,No,3,No,1,Some of them,0,27,0,No,Don't know,No,No,Don't know,No,No,Don't know,0,Some of them,,No,0,,0,6-25,Male
259,No,10,Yes,1,No,1,25,0,Yes,No,No,No,Very difficult,No,Yes,No,1,No,Often,Maybe,1,,0,6-25,Male
148,No,18,Yes,1,No,1,30,0,No,Don't know,No,Yes,Somewhat easy,Yes,Yes,No,0,Some of them,Rarely,No,1,,0,100-500,male
721,Don't know,2,Yes,0,No,1,30,0,Yes,No,No,No,Very difficult,No,No,No,1,Some of them,Sometimes,No,1,,0,More than 1000,male
376,Yes,1,Yes,1,No,0,27,0,No,Yes,No,No,Don't know,No,Yes,No,0,No,Rarely,Maybe,1,,0,More than 1000,female
851,Yes,1,Maybe,1,Some of them,0,23,0,No,Yes,No,Don't know,Don't know,No,Yes,Don't know,1,No,,No,0,,1,26-100,M
694,No,3,Yes,1,No,0,32,0,Yes,Don't know,No,No,Don't know,No,No,No,0,No,,No,0,,0,6-25,Male
137,Yes,1,No,1,Yes,0,39,0,No,Don't know,No,No,Somewhat easy,No,Not sure,Don't know,0,Yes,Often,No,1,,0,More than 1000,Male
1008,No,1,No,1,Yes,0,39,0,Yes,Yes,Maybe,No,Somewhat easy,No,Yes,Yes,1,Some of them,Sometimes,No,1,,1,6-25,M
7,No,2,No,1,No,0,39,,No,Yes,No,No,Don't know,No,Yes,No,0,No,Never,No,0,,1,1-5,M
502,No,3,No,1,Some of them,0,32,0,Maybe,Don't know,No,Don't know,Don't know,No,Not sure,Don't know,0,No,,No,0,,0,26-100,male
854,Don't know,1,Maybe,1,Some of them,0,31,0,No,Don't know,No,No,Don't know,No,Not sure,Don't know,1,Some of them,,No,0,,0,6-25,Male
631,Yes,1,Yes,1,Some of them,0,56,0,No,Don't know,No,No,Don't know,No,Yes,Don't know,1,Some of them,Rarely,Maybe,1,,0,6-25,Male 
1075,Yes,1,Yes,1,No,1,40,0,Maybe,Yes,No,Yes,Don't know,Yes,Yes,No,1,No,Sometimes,Yes,1,,0,More than 1000,Male
371,Yes,1,Maybe,1,Some of them,1,41,0,Maybe,Don't know,No,Yes,Somewhat difficult,Yes,No,No,1,Yes,Often,No,1,,0,More than 1000,m
29,No,3,Yes,1,No,0,37,0,Maybe,Don't know,No,No,Very difficult,No,No,No,0,Some of them,Sometimes,Maybe,0,,0,6-25,Male
411,Don't know,1,Yes,0,No,0,31,0,Maybe,Don't know,No,Don't know,Very difficult,No,Not sure,No,1,No,Rarely,Maybe,1,,0,More than 1000,Female
407,Don't know,1,Yes,1,No,0,33,0,Maybe,Don't know,No,Don't know,Don't know,Don't know,No,Yes,0,Some of them,,No,0,,1,More than 1000,Male
1225,No,18,No,1,Some of them,0,23,0,Maybe,Don't know,No,No,Don't know,Yes,Yes,Don't know,0,Yes,Rarely,No,1,,0,26-100,female
357,Yes,1,Maybe,1,No,0,34,0,No,Yes,No,Yes,Don't know,Don't know,Yes,Don't know,1,No,Sometimes,Maybe,1,,0,More than 1000,M
353,Yes,1,Maybe,1,No,0,26,0,No,Don't know,No,Yes,Don't know,Don't know,Not sure,Don't know,1,Some of them,Often,No,1,,0,More than 1000,male
788,Don't know,7,Maybe,0,Yes,0,37,0,No,Don't know,No,Don't know,Somewhat easy,Don't know,No,Don't know,0,Yes,,No,0,,1,100-500,Male
153,Don't know,1,No,1,Some of them,0,36,0,Maybe,Don't know,Maybe,Don't know,Don't know,Don't know,Not sure,Don't know,0,Some of them,Never,No,0,,0,6-25,Male
566,Yes,1,Yes,1,Yes,0,39,0,Maybe,Yes,No,Don't know,Don't know,Yes,Not sure,Don't know,0,Yes,Sometimes,Maybe,1,,0,500-1000,Male
542,Don't know,3,No,1,Yes,0,32,0,Yes,Don't know,Yes,No,Don't know,No,No,Yes,0,Yes,Never,No,0,,0,6-25,male
343,Don't know,1,Maybe,1,Some of them,0,36,0,No,Don't know,No,Don't know,Don't know,Don't know,Not sure,Don't know,0,Some of them,,No,0,,0,More than 1000,Male
305,Yes,2,Maybe,1,Some of them,0,26,0,Maybe,Don't know,Maybe,Don't know,Don't know,No,No,Yes,1,Some of them,Often,No,1,,0,6-25,male
612,Don't know,1,Maybe,0,No,0,37,0,No,Don't know,No,No,Don't know,No,No,No,0,Some of them,Often,No,0,,0,More than 1000,Male
950,No,7,No,1,Yes,0,34,0,Maybe,Yes,Maybe,No,Very easy,No,Yes,Yes,0,Yes,Rarely,No,1,,0,26-100,Male
280,Don't know,10,Maybe,1,Yes,1,22,1,Yes,Don't know,No,Yes,Somewhat easy,Yes,Not sure,No,1,Some of them,Sometimes,No,1,,1,6-25,Male
1076,Yes,1,Maybe,1,Some of them,0,43,1,Maybe,Don't know,No,Don't know,Don't know,No,Not sure,Don't know,1,Some of them,Sometimes,Maybe,1,This survey was tough as a self-employed individual. You may wish to discard responses from self employed people for much of your analysis.,1,1-5,Male
1120,No,3,No,1,Yes,1,32,1,Yes,Yes,No,Yes,Very easy,Yes,Yes,No,0,Some of them,Rarely,No,1,,0,1-5,Male
1256,Yes,1,Yes,1,No,0,34,0,No,Don't know,No,No,Somewhat difficult,No,Yes,No,1,No,Sometimes,Yes,1,,0,More than 1000,male
56,Don't know,1,No,1,Yes,0,32,0,No,Don't know,No,No,Somewhat easy,No,No,Yes,1,Yes,,No,0,,1,6-25,maile
400,Yes,1,Maybe,1,Yes,0,26,0,No,Don't know,No,No,Somewhat difficult,No,Yes,No,1,Some of them,Often,No,1,,0,6-25,Male
572,Don't know,1,No,1,Yes,0,27,0,No,Don't know,No,Yes,Don't know,Don't know,Not sure,Yes,0,Some of them,Sometimes,No,0,,0,500-1000,Female
473,Yes,3,Yes,1,Some of them,1,39,0,Maybe,Don't know,No,Yes,Don't know,No,Yes,No,0,Some of them,Sometimes,No,1,,0,More than 1000,Female
468,No,5,Maybe,1,Yes,0,26,0,Maybe,Don't know,Maybe,No,Don't know,No,Yes,No,0,Yes,Never,No,0,,0,6-25,male
984,Yes,2,No,1,Yes,0,27,0,Maybe,Yes,Maybe,No,Very easy,Yes,Not sure,Yes,0,Yes,Never,No,0,,0,26-100,Male
1009,Don't know,1,Yes,1,No,0,44,0,No,Don't know,No,No,Don't know,No,Not sure,Don't know,0,No,,No,0,,0,100-500,F
1187,Yes,1,Maybe,1,Some of them,0,38,0,No,Don't know,No,No,Don't know,No,No,Don't know,1,Some of them,Sometimes,No,1,,1,26-100,Male
940,Yes,1,Maybe,1,No,0,28,0,No,Don't know,No,Don't know,Don't know,Don't know,Yes,No,1,Some of them,Rarely,No,1,,0,More than 1000,Male
776,Don't know,1,Maybe,1,No,0,43,0,Maybe,Don't know,No,Don't know,Don't know,No,No,No,0,No,Sometimes,No,0,,1,6-25,msle
847,No,7,No,1,No,0,36,1,No,Don't know,No,No,Very easy,No,No,Yes,0,Yes,Sometimes,No,1,,0,1-5,Male
504,No,1,Yes,1,No,0,35,0,Maybe,Don't know,No,No,Don't know,No,Yes,No,0,No,Sometimes,Maybe,1,,0,100-500,Female
1186,Don't know,1,Maybe,1,No,0,56,1,No,Don't know,No,Don't know,Don't know,Don't know,Not sure,Don't know,0,No,Rarely,Maybe,0,I'm self-employed on contract with small start-up. Covered through spouse's insurance.,1,1-5,female
720,Don't know,3,Maybe,1,Some of them,0,33,0,Maybe,Don't know,No,No,Don't know,No,No,Don't know,0,Some of them,,No,0,,0,6-25,Male
903,No,3,No,1,No,0,24,1,Maybe,Yes,No,No,Very easy,No,Yes,Yes,0,No,,No,0,,1,1-5,Male
1005,Don't know,3,Maybe,1,Yes,0,34,0,No,Don't know,No,Don't know,Very easy,No,No,Yes,0,Yes,Never,No,0,,0,500-1000,Male
648,No,10,No,0,Yes,0,26,0,No,Don't know,No,Yes,Somewhat easy,Yes,Yes,Don't know,1,Yes,Sometimes,No,0,Majority of qs on survey not relevant if you are self employed,0,100-500,F
679,Yes,1,No,1,Yes,0,45,0,Maybe,Don't know,No,Yes,Very easy,No,Not sure,Yes,0,Yes,Often,No,1,,1,1-5,Male
550,Don't know,1,Maybe,0,Some of them,0,25,0,Maybe,Don't know,No,No,Don't know,No,Not sure,Don't know,1,Some of them,,No,0,I'm not aware of anyone with mental health issues at work it's definitely not something that's discussed publicly. There's also a lot of other personal info I don't know about my coworkers so it may just be that we tend not to talk about personal issues.,0,500-1000,Woman
838,Don't know,3,Maybe,0,Yes,0,43,0,Maybe,Don't know,No,No,Very easy,No,No,Don't know,1,Some of them,,No,0,,0,More than 1000,m
1116,Don't know,3,Maybe,1,Some of them,0,40,0,Maybe,Don't know,No,Don't know,Very easy,No,Not sure,Don't know,0,Yes,Never,No,1,,0,100-500,Male
781,No,1,No,1,Yes,0,33,0,Yes,Yes,Yes,No,Somewhat difficult,No,Yes,Don't know,0,Yes,Sometimes,No,1,,1,6-25,Male
300,Yes,1,No,1,Some of them,0,23,0,No,Don't know,No,Yes,Don't know,Yes,Yes,Yes,0,Some of them,Sometimes,No,1,,0,More than 1000,Female
1017,Yes,1,Yes,0,Some of them,1,46,0,No,Don't know,No,Yes,Don't know,Yes,Yes,No,0,Some of them,Often,No,1,,0,More than 1000,Female (trans)
1002,Yes,1,No,1,Yes,0,34,0,Maybe,Yes,Maybe,No,Very easy,No,Yes,Don't know,1,Yes,Often,No,1,,0,100-500,male
570,No,1,Maybe,1,Yes,0,23,0,No,Don't know,No,No,Don't know,No,Yes,Yes,1,Some of them,Rarely,No,1,,0,1-5,Male
163,Don't know,1,Maybe,1,Yes,0,26,0,No,Don't know,No,No,Don't know,No,No,Don't know,1,Some of them,Rarely,No,0,,0,6-25,male
636,No,9,No,1,Yes,1,36,1,Maybe,Don't know,Maybe,No,Somewhat easy,No,No,Yes,1,Some of them,Often,No,1,,0,6-25,male
666,Don't know,19,Maybe,1,Some of them,1,22,1,Maybe,Don't know,Maybe,Don't know,Very easy,Don't know,No,Yes,0,Some of them,,Maybe,0,,1,1-5,male
336,Don't know,3,Yes,1,No,0,30,0,Maybe,Don't know,No,Don't know,Don't know,No,No,Don't know,0,No,Sometimes,Maybe,1,,0,26-100,Male
59,Don't know,2,Yes,1,No,0,33,0,Maybe,No,No,No,Somewhat difficult,No,No,Don't know,1,No,Often,No,1,In addition to my own mental health issues I've known several coworkers that may be suffering and I don't know how to tell them I empathize and that I want to help.,1,6-25,male
1128,No,7,Maybe,1,Yes,0,37,0,Maybe,Yes,No,No,Somewhat easy,No,No,Yes,1,Some of them,Sometimes,No,0,,0,6-25,Male
1170,Don't know,1,Maybe,1,Yes,0,29,0,Yes,Don't know,Maybe,No,Don't know,No,Not sure,No,0,Some of them,,No,0,,0,More than 1000,Male
53,Don't know,1,Maybe,1,Yes,0,32,0,No,Don't know,No,No,Don't know,No,Not sure,Don't know,0,Some of them,Never,No,0,,1,1-5,Male
490,Yes,1,No,1,Some of them,0,31,0,No,Yes,No,Don't know,Don't know,Don't know,Not sure,Yes,0,No,,No,0,,0,More than 1000,Male
326,Yes,1,Maybe,1,Some of them,0,30,0,No,Yes,No,Yes,Somewhat easy,Yes,Yes,Don't know,0,No,Never,Maybe,0,,0,More than 1000,Female
449,Yes,2,Maybe,0,Some of them,0,37,0,No,Don't know,No,Yes,Don't know,Yes,Yes,Don't know,1,Some of them,Rarely,Maybe,1,,0,More than 1000,Male
855,Yes,1,No,1,Yes,0,25,0,Yes,Yes,Maybe,Yes,Very easy,Yes,Yes,Yes,1,Some of them,,No,0,,0,More than 1000,M
938,Yes,1,Maybe,1,Some of them,0,32,0,No,Yes,No,Yes,Somewhat easy,Yes,Yes,Don't know,0,Some of them,Rarely,No,1,,0,More than 1000,Male
1042,Yes,1,Yes,1,No,0,40,0,Maybe,Don't know,No,Yes,Don't know,No,Yes,Don't know,1,No,Sometimes,No,1,,1,More than 1000,M
823,Don't know,1,No,1,Yes,0,34,0,Maybe,Don't know,No,Don't know,Don't know,Don't know,Not sure,Yes,0,Some of them,,No,0,,1,More than 1000,Male
826,Don't know,1,No,1,Yes,0,20,0,Maybe,Don't know,Maybe,Don't know,Don't know,Don't know,Not sure,Yes,0,Some of them,Never,No,0,,0,26-100,Male
437,Don't know,10,No,1,Yes,0,20,0,No,Yes,No,Don't know,Very easy,Don't know,Not sure,Don't know,0,Some of them,,No,0,,1,100-500,Male
670,No,12,No,1,No,0,26,0,Maybe,Don't know,No,Don't know,Somewhat difficult,No,Not sure,Don't know,0,Some of them,Never,No,0,,0,26-100,Male
563,Don't know,1,No,1,Some of them,0,36,0,No,Don't know,No,Don't know,Don't know,No,Not sure,Don't know,0,Some of them,Rarely,No,1,,0,26-100,Male
1054,Don't know,1,Maybe,0,No,0,42,0,Maybe,Don't know,No,Don't know,Don't know,No,No,No,0,Some of them,Rarely,No,0,,0,More than 1000,M
1175,Don't know,1,No,1,Yes,1,38,0,No,Don't know,No,No,Somewhat difficult,No,No,Don't know,1,Some of them,,No,0,,0,6-25,male
786,No,3,No,1,Yes,0,32,1,Maybe,Yes,No,No,Somewhat easy,No,Yes,No,1,No,,No,0,,0,1-5,Male
873,Don't know,1,No,1,Yes,0,39,0,No,Don't know,No,Don't know,Don't know,Don't know,Not sure,Don't know,0,Some of them,,No,0,,1,More than 1000,Male
1152,Don't know,2,No,1,Yes,0,38,0,Maybe,Don't know,No,Don't know,Don't know,No,Not sure,No,1,Yes,Rarely,No,1,,0,100-500,Male
